id,variavel,unidade,resultados,classificacoes,series,localidade_id,nivel_id,nivel_nome,localidade_nome,serie_2010
1000096,Domicílios particulares permanentes - percentual do total geral,Percentual,"{'classificacoes': [{'id': '471', 'nome': 'Existência de água canalizada e forma de abastecimento', 'categoria': {'12219': 'Não tinham água canalizada'}}], 'series': [{'localidade': {'id': '1', 'nivel': {'id': 'N1', 'nome': 'Brasil'}, 'nome': 'Brasil'}, 'serie': {'2010': '5.77'}}, {'localidade': {'id': '330101', 'nivel': {'id': 'N13', 'nome': 'Região Metropolitana e Subdivisão'}, 'nome': 'Rio de Janeiro - Rio de Janeiro (RJ)'}, 'serie': {'2010': '2.40'}}, {'localidade': {'id': '3300100', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Angra dos Reis - RJ'}, 'serie': {'2010': '0.85'}}, {'localidade': {'id': '3300159', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Aperibé - RJ'}, 'serie': {'2010': '0.33'}}, {'localidade': {'id': '3300209', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Araruama - RJ'}, 'serie': {'2010': '3.53'}}, {'localidade': {'id': '3300225', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Areal - RJ'}, 'serie': {'2010': '1.37'}}, {'localidade': {'id': '3300233', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Armação dos Búzios - RJ'}, 'serie': {'2010': '3.15'}}, {'localidade': {'id': '3300258', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Arraial do Cabo - RJ'}, 'serie': {'2010': '4.64'}}, {'localidade': {'id': '3300308', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Barra do Piraí - RJ'}, 'serie': {'2010': '2.13'}}, {'localidade': {'id': '3300407', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Barra Mansa - RJ'}, 'serie': {'2010': '0.66'}}, {'localidade': {'id': '3300456', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Belford Roxo - RJ'}, 'serie': {'2010': '6.87'}}, {'localidade': {'id': '3300506', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Bom Jardim - RJ'}, 'serie': {'2010': '1.34'}}, {'localidade': {'id': '3300605', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Bom Jesus do Itabapoana - RJ'}, 'serie': {'2010': '0.44'}}, {'localidade': {'id': '3300704', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Cabo Frio - RJ'}, 'serie': {'2010': '9.28'}}, {'localidade': {'id': '3300803', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Cachoeiras de Macacu - RJ'}, 'serie': {'2010': '2.26'}}, {'localidade': {'id': '3300902', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Cambuci - RJ'}, 'serie': {'2010': '0.72'}}, {'localidade': {'id': '3300936', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Carapebus - RJ'}, 'serie': {'2010': '6.95'}}, {'localidade': {'id': '3300951', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Comendador Levy Gasparian - RJ'}, 'serie': {'2010': '0.51'}}, {'localidade': {'id': '3301009', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Campos dos Goytacazes - RJ'}, 'serie': {'2010': '5.09'}}, {'localidade': {'id': '3301108', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Cantagalo - RJ'}, 'serie': {'2010': '2.44'}}, {'localidade': {'id': '3301157', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Cardoso Moreira - RJ'}, 'serie': {'2010': '3.44'}}, {'localidade': {'id': '3301207', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Carmo - RJ'}, 'serie': {'2010': '-'}}, {'localidade': {'id': '3301306', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Casimiro de Abreu - RJ'}, 'serie': {'2010': '0.59'}}, {'localidade': {'id': '3301405', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Conceição de Macabu - RJ'}, 'serie': {'2010': '1.69'}}, {'localidade': {'id': '3301504', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Cordeiro - RJ'}, 'serie': {'2010': '0.36'}}, {'localidade': {'id': '3301603', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Duas Barras - RJ'}, 'serie': {'2010': '1.23'}}, {'localidade': {'id': '3301702', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Duque de Caxias - RJ'}, 'serie': {'2010': '7.20'}}, {'localidade': {'id': '3301801', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Engenheiro Paulo de Frontin - RJ'}, 'serie': {'2010': '1.21'}}, {'localidade': {'id': '3301850', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Guapimirim - RJ'}, 'serie': {'2010': '5.64'}}, {'localidade': {'id': '3301876', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Iguaba Grande - RJ'}, 'serie': {'2010': '4.51'}}, {'localidade': {'id': '3301900', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Itaboraí - RJ'}, 'serie': {'2010': '10.77'}}, {'localidade': {'id': '3302007', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Itaguaí - RJ'}, 'serie': {'2010': '3.30'}}, {'localidade': {'id': '3302056', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Italva - RJ'}, 'serie': {'2010': '1.06'}}, {'localidade': {'id': '3302106', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Itaocara - RJ'}, 'serie': {'2010': '0.92'}}, {'localidade': {'id': '3302205', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Itaperuna - RJ'}, 'serie': {'2010': '0.75'}}, {'localidade': {'id': '3302254', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Itatiaia - RJ'}, 'serie': {'2010': '1.03'}}, {'localidade': {'id': '3302270', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Japeri - RJ'}, 'serie': {'2010': '2.90'}}, {'localidade': {'id': '3302304', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Laje do Muriaé - RJ'}, 'serie': {'2010': '2.19'}}, {'localidade': {'id': '3302403', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Macaé - RJ'}, 'serie': {'2010': '6.48'}}, {'localidade': {'id': '3302452', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Macuco - RJ'}, 'serie': {'2010': '0.19'}}, {'localidade': {'id': '3302502', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Magé - RJ'}, 'serie': {'2010': '8.09'}}, {'localidade': {'id': '3302601', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Mangaratiba - RJ'}, 'serie': {'2010': '0.76'}}, {'localidade': {'id': '3302700', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Maricá - RJ'}, 'serie': {'2010': '16.41'}}, {'localidade': {'id': '3302809', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Mendes - RJ'}, 'serie': {'2010': '4.70'}}, {'localidade': {'id': '3302858', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Mesquita - RJ'}, 'serie': {'2010': '1.38'}}, {'localidade': {'id': '3302908', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Miguel Pereira - RJ'}, 'serie': {'2010': '2.08'}}, {'localidade': {'id': '3303005', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Miracema - RJ'}, 'serie': {'2010': '0.49'}}, {'localidade': {'id': '3303104', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Natividade - RJ'}, 'serie': {'2010': '0.40'}}, {'localidade': {'id': '3303203', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Nilópolis - RJ'}, 'serie': {'2010': '1.00'}}, {'localidade': {'id': '3303302', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Niterói - RJ'}, 'serie': {'2010': '0.66'}}, {'localidade': {'id': '3303401', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Nova Friburgo - RJ'}, 'serie': {'2010': '1.11'}}, {'localidade': {'id': '3303500', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Nova Iguaçu - RJ'}, 'serie': {'2010': '5.20'}}, {'localidade': {'id': '3303609', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Paracambi - RJ'}, 'serie': {'2010': '0.78'}}, {'localidade': {'id': '3303708', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Paraíba do Sul - RJ'}, 'serie': {'2010': '1.50'}}, {'localidade': {'id': '3303807', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Paraty - RJ'}, 'serie': {'2010': '1.03'}}, {'localidade': {'id': '3303856', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Paty do Alferes - RJ'}, 'serie': {'2010': '2.34'}}, {'localidade': {'id': '3303906', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Petrópolis - RJ'}, 'serie': {'2010': '0.89'}}, {'localidade': {'id': '3303955', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Pinheiral - RJ'}, 'serie': {'2010': '1.19'}}, {'localidade': {'id': '3304003', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Piraí - RJ'}, 'serie': {'2010': '1.87'}}, {'localidade': {'id': '3304102', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Porciúncula - RJ'}, 'serie': {'2010': '0.72'}}, {'localidade': {'id': '3304110', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Porto Real - RJ'}, 'serie': {'2010': '0.58'}}, {'localidade': {'id': '3304128', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Quatis - RJ'}, 'serie': {'2010': '0.91'}}, {'localidade': {'id': '3304144', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Queimados - RJ'}, 'serie': {'2010': '4.53'}}, {'localidade': {'id': '3304151', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Quissamã - RJ'}, 'serie': {'2010': '1.73'}}, {'localidade': {'id': '3304201', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Resende - RJ'}, 'serie': {'2010': '0.16'}}, {'localidade': {'id': '3304300', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Rio Bonito - RJ'}, 'serie': {'2010': '6.51'}}, {'localidade': {'id': '3304409', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Rio Claro - RJ'}, 'serie': {'2010': '0.79'}}, {'localidade': {'id': '3304508', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Rio das Flores - RJ'}, 'serie': {'2010': '0.18'}}, {'localidade': {'id': '3304524', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Rio das Ostras - RJ'}, 'serie': {'2010': '7.00'}}, {'localidade': {'id': '3304557', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Rio de Janeiro - RJ'}, 'serie': {'2010': '0.25'}}, {'localidade': {'id': '3304607', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Santa Maria Madalena - RJ'}, 'serie': {'2010': '0.56'}}, {'localidade': {'id': '3304706', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Santo Antônio de Pádua - RJ'}, 'serie': {'2010': '2.24'}}, {'localidade': {'id': '3304755', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'São Francisco de Itabapoana - RJ'}, 'serie': {'2010': '11.59'}}, {'localidade': {'id': '3304805', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'São Fidélis - RJ'}, 'serie': {'2010': '0.70'}}, {'localidade': {'id': '3304904', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'São Gonçalo - RJ'}, 'serie': {'2010': '4.89'}}, {'localidade': {'id': '3305000', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'São João da Barra - RJ'}, 'serie': {'2010': '3.09'}}, {'localidade': {'id': '3305109', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'São João de Meriti - RJ'}, 'serie': {'2010': '1.28'}}, {'localidade': {'id': '3305133', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'São José de Ubá - RJ'}, 'serie': {'2010': '1.94'}}, {'localidade': {'id': '3305158', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'São José do Vale do Rio Preto - RJ'}, 'serie': {'2010': '0.18'}}, {'localidade': {'id': '3305208', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'São Pedro da Aldeia - RJ'}, 'serie': {'2010': '4.86'}}, {'localidade': {'id': '3305307', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'São Sebastião do Alto - RJ'}, 'serie': {'2010': '1.47'}}, {'localidade': {'id': '3305406', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Sapucaia - RJ'}, 'serie': {'2010': '0.80'}}, {'localidade': {'id': '3305505', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Saquarema - RJ'}, 'serie': {'2010': '7.66'}}, {'localidade': {'id': '3305554', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Seropédica - RJ'}, 'serie': {'2010': '1.10'}}, {'localidade': {'id': '3305604', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Silva Jardim - RJ'}, 'serie': {'2010': '22.90'}}, {'localidade': {'id': '3305703', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Sumidouro - RJ'}, 'serie': {'2010': '11.80'}}, {'localidade': {'id': '3305752', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Tanguá - RJ'}, 'serie': {'2010': '6.42'}}, {'localidade': {'id': '3305802', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Teresópolis - RJ'}, 'serie': {'2010': '1.14'}}, {'localidade': {'id': '3305901', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Trajano de Moraes - RJ'}, 'serie': {'2010': '1.07'}}, {'localidade': {'id': '3306008', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Três Rios - RJ'}, 'serie': {'2010': '0.71'}}, {'localidade': {'id': '3306107', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Valença - RJ'}, 'serie': {'2010': '0.66'}}, {'localidade': {'id': '3306156', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Varre-Sai - RJ'}, 'serie': {'2010': '2.37'}}, {'localidade': {'id': '3306206', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Vassouras - RJ'}, 'serie': {'2010': '1.08'}}, {'localidade': {'id': '3306305', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Volta Redonda - RJ'}, 'serie': {'2010': '0.19'}}]}","[{'id': '471', 'nome': 'Existência de água canalizada e forma de abastecimento', 'categoria': {'12219': 'Não tinham água canalizada'}}]","{'localidade': {'id': '3300100', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Angra dos Reis - RJ'}, 'serie': {'2010': '0.85'}}",3300100,N6,Município,Angra dos Reis - RJ,0.85
